timestamp,temp_c,dewpoint_c,slp_hpa,wind_dir_deg,wind_speed_ms
2023-04-17T18:00,3.3,-4.4,1004.7,280.0,8.2
2023-04-17T19:00,3.3,-4.4,1005.3,280.0,10.3
2023-04-17T20:00,3.3,-3.3,,280.0,8.2
2023-04-17T21:00,3.3,-2.8,1006.6,280.0,9.8
2023-04-17T22:00,3.3,-3.3,1007.3,280.0,6.7
2023-04-17T23:00,3.3,-3.3,1007.9,290.0,8.8
2023-04-18T00:00,3.9,-3.3,1008.7,290.0,8.2
2023-04-18T01:00,3.9,-3.3,1009.0,290.0,6.7
2023-04-18T02:00,3.9,-4.4,1009.8,310.0,9.8
2023-04-18T03:00,3.3,-3.9,1010.3,290.0,5.1
2023-04-18T04:00,3.3,-3.9,1010.4,290.0,5.1
2023-04-18T05:00,2.8,-3.3,1010.8,290.0,4.6
2023-04-18T06:00,2.8,-3.9,1011.1,310.0,5.7
2023-04-18T07:00,2.2,-3.9,1011.2,270.0,3.1
2023-04-18T08:00,1.1,-3.9,1011.2,260.0,2.6
2023-04-18T09:00,1.1,-3.3,1011.5,300.0,2.6
2023-04-18T10:00,1.1,-3.9,1011.6,280.0,2.1
2023-04-18T11:00,1.1,-3.9,1012.1,270.0,2.6
2023-04-18T12:00,1.1,-3.3,1012.4,260.0,3.1
2023-04-18T13:00,3.3,-2.8,1012.9,280.0,4.1
2023-04-18T14:00,5.0,-2.8,1013.1,310.0,5.7
2023-04-18T15:00,6.1,-2.8,1013.9,260.0,5.7
2023-04-18T16:00,7.8,-2.8,1014.4,270.0,4.6
2023-04-18T17:00,8.3,-2.8,,290.0,6.2
2023-04-18T18:00,10.6,-2.2,,280.0,4.6
2023-04-18T19:00,11.7,-3.3,,300.0,4.1
2023-04-18T20:00,12.8,-1.7,,270.0,5.7
2023-04-18T21:00,13.3,-2.2,,280.0,4.1
2023-04-18T22:00,13.3,-1.7,,250.0,4.6
2023-04-18T23:00,14.4,-1.7,,300.0,3.1
2023-04-19T00:00,13.3,-2.8,,270.0,2.1
2023-04-19T01:00,12.2,-2.2,,340.0,1.5
2023-04-19T02:00,10.6,-1.1,,230.0,1.5
2023-04-19T03:00,10.0,-0.6,,0.0,0.0
2023-04-19T04:00,8.3,-0.6,,120.0,2.1
2023-04-19T05:00,7.8,-1.1,,80.0,1.5
2023-04-19T06:00,7.2,0.0,1016.0,90.0,3.1
2023-04-19T07:00,6.1,-0.6,1015.9,110.0,1.5
2023-04-19T08:00,6.7,0.0,1015.3,80.0,3.1
2023-04-19T09:00,5.6,0.0,1015.6,100.0,2.1
2023-04-19T10:00,6.7,0.0,1015.7,100.0,3.1
2023-04-19T11:00,7.8,-0.6,1015.8,110.0,5.1
2023-04-19T12:00,8.3,-1.7,1016.3,110.0,6.7
2023-04-19T13:00,8.9,-2.2,1016.1,100.0,6.7
2023-04-19T14:00,10.0,-2.8,1016.1,100.0,8.2
2023-04-19T15:00,10.6,-2.2,1015.7,90.0,7.2
2023-04-19T16:00,11.1,-0.6,1015.3,90.0,6.2
2023-04-19T17:00,14.4,-0.6,1013.9,110.0,7.2
2023-04-19T18:00,16.7,0.6,1012.5,100.0,6.7
2023-04-19T19:00,17.2,1.7,1012.6,50.0,6.7
2023-04-19T20:00,13.9,2.2,1011.3,50.0,8.2
2023-04-19T21:00,15.0,2.8,1008.8,80.0,5.7
2023-04-19T22:00,15.0,2.8,1009.7,30.0,7.7
2023-04-19T23:00,11.7,3.3,1009.6,100.0,3.6
2023-04-20T00:00,9.4,3.3,1012.0,20.0,10.3
2023-04-20T01:00,8.9,3.3,1012.7,30.0,9.3
2023-04-20T02:00,8.9,3.3,1012.6,40.0,5.1
2023-04-20T03:00,10.0,3.9,1012.6,40.0,4.1
2023-04-20T04:00,10.0,3.9,1012.3,20.0,4.6
2023-04-20T05:00,10.0,4.4,1011.9,10.0,2.1
2023-04-20T06:00,9.4,4.4,1011.4,20.0,2.1
2023-04-20T07:00,9.4,5.0,1010.8,10.0,2.6
2023-04-20T08:00,9.4,5.6,1010.6,10.0,2.1
2023-04-20T09:00,10.6,6.1,1010.7,30.0,3.1
2023-04-20T10:00,10.6,6.7,1010.9,0.0,0.0
2023-04-20T11:00,14.4,10.6,1009.2,160.0,3.6
2023-04-20T12:00,16.7,10.0,1008.9,170.0,5.7
2023-04-20T13:00,18.3,10.0,1009.8,170.0,5.7
2023-04-20T14:00,19.4,10.0,1008.8,160.0,6.2
2023-04-20T15:00,20.6,9.4,1008.9,180.0,6.2
2023-04-20T16:00,21.7,10.6,1008.3,180.0,6.7
2023-04-20T17:00,22.2,11.1,1009.3,200.0,7.2
2023-04-20T18:00,18.9,14.4,1007.3,170.0,5.1
2023-04-20T19:00,23.3,13.9,1006.5,180.0,7.7
2023-04-20T20:00,25.6,12.2,1006.4,200.0,10.8
2023-04-20T21:00,26.1,11.7,1005.8,200.0,10.8
2023-04-20T22:00,25.6,12.2,1005.5,210.0,7.7
2023-04-20T23:00,25.0,12.2,,190.0,6.2
2023-04-21T00:00,21.1,13.9,1006.5,240.0,7.2
2023-04-21T01:00,19.4,15.0,1007.1,250.0,5.1
2023-04-21T02:00,16.7,11.7,1008.5,260.0,5.7
2023-04-21T03:00,12.8,8.3,1009.9,270.0,8.8
2023-04-21T04:00,11.7,7.2,1011.6,280.0,4.6
2023-04-21T05:00,9.4,4.4,1012.9,260.0,6.7
2023-04-21T06:00,8.9,3.9,1013.8,270.0,6.7
2023-04-21T07:00,8.3,3.3,1013.7,270.0,5.7
2023-04-21T08:00,8.3,3.3,1013.6,260.0,3.1
2023-04-21T09:00,7.8,3.3,1014.0,230.0,3.6
2023-04-21T10:00,7.2,3.3,1013.7,250.0,3.1
2023-04-21T11:00,6.7,2.8,1013.8,230.0,2.6
2023-04-21T12:00,7.2,2.8,1014.0,220.0,2.6
2023-04-21T13:00,7.8,2.8,1014.4,250.0,3.6
2023-04-21T14:00,8.3,2.2,1014.1,210.0,3.6
2023-04-21T15:00,9.4,1.7,1013.9,190.0,4.1
2023-04-21T16:00,10.6,1.1,1013.7,190.0,4.1
2023-04-21T17:00,12.2,1.1,1013.1,180.0,6.7
2023-04-21T18:00,13.9,2.2,1012.4,200.0,6.2
2023-04-21T19:00,15.0,2.2,1011.5,230.0,6.2
2023-04-21T20:00,15.6,2.8,1010.9,190.0,6.2
2023-04-21T21:00,16.1,1.7,1010.0,230.0,6.7
2023-04-21T22:00,16.7,-0.6,1009.7,250.0,6.7
2023-04-21T23:00,15.6,-1.1,1009.7,270.0,6.2
2023-04-22T00:00,13.9,-0.6,1009.8,280.0,5.1
2023-04-22T01:00,12.2,-1.1,1010.5,290.0,4.1
2023-04-22T02:00,10.6,-1.7,1011.2,290.0,5.7
2023-04-22T03:00,9.4,-1.7,1011.5,310.0,4.1
2023-04-22T04:00,8.3,-1.1,1011.1,300.0,3.1
2023-04-22T05:00,8.3,-1.7,1011.0,280.0,2.6
2023-04-22T06:00,7.8,-1.7,1010.9,280.0,4.1
2023-04-22T07:00,7.2,-2.8,1010.5,280.0,3.1
2023-04-22T08:00,6.1,-1.7,1010.0,250.0,2.6
2023-04-22T09:00,6.1,-1.7,1009.9,250.0,3.6
2023-04-22T10:00,5.6,-2.2,1009.7,260.0,5.1
2023-04-22T11:00,5.0,-1.7,1009.4,260.0,4.1
2023-04-22T12:00,5.0,-1.1,1009.5,280.0,3.6
2023-04-22T13:00,5.0,-1.1,1009.7,260.0,3.6
2023-04-22T14:00,5.0,-1.1,1009.7,260.0,4.6
2023-04-22T15:00,5.0,-1.1,1009.9,240.0,4.1
2023-04-22T16:00,5.6,-1.1,1009.9,220.0,5.1
2023-04-22T17:00,5.0,0.0,1010.3,280.0,6.2
2023-04-22T18:00,2.8,0.6,1010.9,260.0,6.7
2023-04-22T19:00,5.0,1.1,1010.7,260.0,3.1
2023-04-22T20:00,6.1,-2.8,1010.8,260.0,7.2
2023-04-22T21:00,6.7,-3.9,1010.9,250.0,6.7
2023-04-22T22:00,6.1,-2.2,1011.8,280.0,5.7
2023-04-22T23:00,3.9,-0.6,1012.4,270.0,3.6
2023-04-23T00:00,5.6,-1.1,1012.5,250.0,3.1
2023-04-23T01:00,5.6,-1.7,1013.1,260.0,5.7
2023-04-23T02:00,5.6,-0.6,1013.5,250.0,4.6
2023-04-23T03:00,5.0,-0.6,1013.8,270.0,5.1
2023-04-23T04:00,4.4,-0.6,1013.7,280.0,6.7
2023-04-23T05:00,4.4,-0.6,1013.9,280.0,5.7
2023-04-23T06:00,4.4,-0.6,1014.4,280.0,4.1
2023-04-23T07:00,3.3,-0.6,1014.3,260.0,5.1
2023-04-23T08:00,3.3,-0.6,1014.5,270.0,4.1
2023-04-23T09:00,2.8,-0.6,1015.1,250.0,2.6
2023-04-23T10:00,2.8,-1.1,1015.6,260.0,3.6
2023-04-23T11:00,2.2,-1.7,1015.9,270.0,3.1
2023-04-23T12:00,2.2,-1.7,1016.4,290.0,3.6
2023-04-23T13:00,2.8,-1.7,1017.0,290.0,3.1
2023-04-23T14:00,3.9,-1.1,1017.4,280.0,3.6
2023-04-23T15:00,4.4,-1.1,1017.8,320.0,2.6
2023-04-23T16:00,5.0,-1.7,1018.1,300.0,2.6
2023-04-23T17:00,5.0,-2.8,1018.4,260.0,4.1
2023-04-23T18:00,5.6,-2.8,1018.6,270.0,4.1
2023-04-23T19:00,5.0,-3.3,1019.0,260.0,3.1
2023-04-23T20:00,5.0,-3.3,1019.1,280.0,4.1
2023-04-23T21:00,5.0,-3.3,1019.3,260.0,4.1
2023-04-23T22:00,5.0,-3.3,1019.7,280.0,3.1
2023-04-23T23:00,4.4,-3.3,1020.2,290.0,4.1
2023-04-24T00:00,5.0,-3.9,1020.4,280.0,3.1
2023-04-24T01:00,4.4,-4.4,1020.7,270.0,3.1
2023-04-24T02:00,4.4,-3.9,1021.1,260.0,3.1
2023-04-24T03:00,4.4,-3.9,1021.2,260.0,2.1
2023-04-24T04:00,3.9,-3.3,1021.1,250.0,2.6
2023-04-24T05:00,3.3,-3.3,1021.1,220.0,2.1
2023-04-24T06:00,3.3,-3.3,1021.0,240.0,2.6
2023-04-24T07:00,2.2,-3.3,1021.0,230.0,2.6
2023-04-24T08:00,3.3,-2.8,1020.8,240.0,2.1
2023-04-24T09:00,2.2,-3.3,1020.8,250.0,2.6
2023-04-24T10:00,2.2,-3.9,1021.1,240.0,3.6
2023-04-24T11:00,2.2,-3.9,1021.6,250.0,3.6
2023-04-24T12:00,2.8,-3.9,1022.3,250.0,3.6
2023-04-24T13:00,4.4,-3.3,1022.5,260.0,3.1
2023-04-24T14:00,5.6,-3.9,1022.7,260.0,3.1
2023-04-24T15:00,6.7,-5.6,1022.9,280.0,2.6
2023-04-24T16:00,8.3,-5.6,1022.9,290.0,4.1
2023-04-24T17:00,8.3,-6.7,1022.7,260.0,5.1
2023-04-24T18:00,10.6,-5.6,1021.9,280.0,5.7
2023-04-24T19:00,10.0,-6.7,1021.5,310.0,8.2
2023-04-24T20:00,10.6,-5.6,1020.9,310.0,4.6
2023-04-24T21:00,11.7,-5.6,1020.3,290.0,4.6
2023-04-24T22:00,11.1,-6.7,1020.2,330.0,3.1
2023-04-24T23:00,10.0,-3.9,1020.2,90.0,4.6
2023-04-25T00:00,8.9,-4.4,1020.3,130.0,5.1
2023-04-25T01:00,8.3,-3.9,1020.4,100.0,4.6
2023-04-25T02:00,7.8,-3.9,1020.5,110.0,4.1
2023-04-25T03:00,7.8,-3.3,1020.5,120.0,3.1
2023-04-25T04:00,7.8,-2.8,1020.1,110.0,3.1
2023-04-25T05:00,8.3,-2.8,1020.2,210.0,3.1
2023-04-25T06:00,6.7,1.7,1020.4,0.0,0.0
2023-04-25T07:00,6.7,2.8,1020.0,20.0,2.6
2023-04-25T08:00,6.1,2.8,1020.0,60.0,1.5
2023-04-25T09:00,6.1,2.8,1020.3,20.0,3.1
2023-04-25T10:00,4.4,1.7,1020.2,40.0,4.6
2023-04-25T11:00,3.9,1.7,,20.0,5.7
2023-04-25T12:00,3.3,1.1,1020.6,50.0,5.7
2023-04-25T13:00,2.8,1.1,,30.0,6.7
2023-04-25T14:00,3.9,1.7,1021.2,50.0,5.7
2023-04-25T15:00,3.9,1.7,1021.5,50.0,5.1
2023-04-25T16:00,4.4,1.7,1021.9,40.0,5.7
2023-04-25T17:00,6.1,1.7,1021.9,40.0,5.1
2023-04-25T18:00,7.2,1.7,1021.8,50.0,6.2
2023-04-25T19:00,6.7,1.1,1022.2,30.0,6.7
2023-04-25T20:00,6.7,1.1,1022.7,20.0,7.2
2023-04-25T21:00,7.2,0.0,1022.4,30.0,7.2
2023-04-25T22:00,6.7,-2.2,1022.7,50.0,4.6
2023-04-25T23:00,7.2,-2.2,1022.9,30.0,6.7
2023-04-26T00:00,6.1,-2.8,1023.2,40.0,5.7
2023-04-26T01:00,5.0,-3.9,1023.4,30.0,3.6
2023-04-26T02:00,4.4,-3.3,1023.9,30.0,3.6
2023-04-26T03:00,3.3,-2.8,1024.3,10.0,2.6
2023-04-26T04:00,2.2,-2.8,1024.5,350.0,2.6
2023-04-26T05:00,2.2,-2.2,1024.7,340.0,3.1
2023-04-26T06:00,1.7,-2.2,1025.0,320.0,1.5
2023-04-26T07:00,0.6,-2.2,1024.8,350.0,3.1
2023-04-26T08:00,1.1,-1.7,1024.8,340.0,1.5
2023-04-26T09:00,0.6,-2.8,1024.9,350.0,3.1
2023-04-26T10:00,-0.6,-2.8,1025.0,360.0,3.1
2023-04-26T11:00,0.0,-3.3,1025.2,20.0,2.1
2023-04-26T12:00,1.7,-0.6,1026.0,350.0,2.1
2023-04-26T13:00,5.0,1.1,1026.2,80.0,4.1
2023-04-26T14:00,6.7,-0.6,1026.1,60.0,4.1
2023-04-26T15:00,7.8,-1.1,1025.9,90.0,2.6
2023-04-26T16:00,8.3,-2.8,1025.8,60.0,3.6
2023-04-26T17:00,9.4,-1.7,1025.5,,2.6
2023-04-26T18:00,9.4,-2.2,1025.6,90.0,3.1
2023-04-26T19:00,10.6,-2.2,1025.1,50.0,3.6
2023-04-26T20:00,10.0,-1.1,1024.9,120.0,3.1
2023-04-26T21:00,10.0,-2.2,1024.0,80.0,3.6
2023-04-26T22:00,9.4,-2.8,1023.3,70.0,5.1
2023-04-26T23:00,8.9,-3.3,1023.2,90.0,5.1
2023-04-27T00:00,7.8,-3.3,1022.8,100.0,4.6
2023-04-27T01:00,6.7,-2.8,1022.7,90.0,4.6
2023-04-27T02:00,5.0,-1.7,1022.6,100.0,3.6
2023-04-27T03:00,5.0,-1.1,1022.6,90.0,2.6
2023-04-27T04:00,4.4,-1.1,1022.4,100.0,2.6
2023-04-27T05:00,3.9,-1.1,1022.3,120.0,1.5
2023-04-27T06:00,3.9,-0.6,1021.6,100.0,1.5
2023-04-27T07:00,3.3,-0.6,1020.9,130.0,1.5
2023-04-27T08:00,3.3,-1.1,1020.5,140.0,1.5
2023-04-27T09:00,3.3,-1.1,1020.4,0.0,0.0
2023-04-27T10:00,2.8,0.0,1020.4,150.0,3.1
2023-04-27T11:00,3.3,-0.6,1019.7,160.0,2.6
2023-04-27T12:00,3.9,-1.7,1019.3,150.0,2.6
2023-04-27T13:00,6.7,-1.7,1019.1,150.0,4.6
2023-04-27T14:00,10.0,-1.7,1018.7,160.0,4.6
2023-04-27T15:00,12.2,-1.7,1017.8,160.0,5.7
2023-04-27T16:00,13.9,-1.1,1017.0,180.0,5.7
2023-04-27T17:00,15.6,-0.6,1016.3,200.0,4.6
2023-04-27T18:00,16.7,-2.2,1015.7,210.0,4.1
2023-04-27T19:00,17.8,-0.6,1014.8,140.0,3.1
2023-04-27T20:00,18.3,-1.7,1013.6,180.0,4.6
2023-04-27T21:00,18.9,-1.1,1012.4,130.0,3.1
2023-04-27T22:00,18.9,-1.1,1011.5,110.0,5.1
2023-04-27T23:00,17.2,-1.7,1011.3,90.0,6.2
2023-04-28T00:00,16.1,-2.2,1011.2,90.0,5.7
2023-04-28T01:00,14.4,-1.7,1011.4,90.0,4.1
2023-04-28T02:00,12.2,-0.6,1012.0,100.0,4.1
2023-04-28T03:00,11.1,0.0,1012.4,100.0,3.1
2023-04-28T04:00,10.0,0.6,1012.4,50.0,3.1
2023-04-28T05:00,10.6,0.6,1011.6,70.0,3.1
2023-04-28T06:00,10.6,0.6,1011.0,60.0,2.1
2023-04-28T07:00,8.9,0.6,1010.6,110.0,1.5
2023-04-28T08:00,10.0,1.1,1010.1,0.0,0.0
2023-04-28T09:00,8.9,1.1,1009.8,350.0,1.5
2023-04-28T10:00,7.8,1.1,1009.6,360.0,3.1
2023-04-28T11:00,8.3,2.2,1009.8,60.0,2.1
2023-04-28T12:00,8.9,2.8,1010.4,20.0,2.1
2023-04-28T13:00,10.0,2.8,1010.6,10.0,4.1
2023-04-28T14:00,10.6,2.8,1010.5,20.0,3.6
2023-04-28T15:00,11.7,2.8,1010.9,30.0,4.1
2023-04-28T16:00,12.2,2.8,1011.0,40.0,3.6
2023-04-28T17:00,15.0,2.8,1010.5,30.0,3.6
2023-04-28T18:00,16.7,0.0,1010.1,30.0,5.7
2023-04-28T19:00,16.7,0.6,1010.1,40.0,5.7
2023-04-28T20:00,16.1,0.6,1009.8,50.0,5.1
2023-04-28T21:00,16.1,0.0,1009.5,50.0,4.6
2023-04-28T22:00,16.7,-1.1,1009.5,30.0,5.1
2023-04-28T23:00,15.6,-1.1,1009.8,30.0,4.1
2023-04-29T00:00,15.0,-1.7,1009.7,40.0,3.1
2023-04-29T01:00,12.2,-1.7,1009.6,50.0,5.1
2023-04-29T02:00,10.6,-2.2,1009.8,50.0,3.6
2023-04-29T03:00,9.4,-1.7,1009.8,330.0,2.1
2023-04-29T04:00,8.9,-1.1,1009.6,310.0,1.5
2023-04-29T05:00,8.9,-1.1,1008.8,0.0,0.0
2023-04-29T06:00,8.3,-1.1,1007.8,40.0,2.6
2023-04-29T07:00,7.2,0.0,1007.4,250.0,1.5
2023-04-29T08:00,6.1,-0.6,1006.9,0.0,0.0
2023-04-29T09:00,6.1,0.0,1006.5,0.0,0.0
2023-04-29T10:00,6.7,0.0,1006.4,230.0,2.1
2023-04-29T11:00,6.7,0.0,1006.2,240.0,2.6
2023-04-29T12:00,7.8,0.6,1005.9,0.0,0.0
2023-04-29T13:00,9.4,0.6,1005.2,0.0,0.0
2023-04-29T14:00,11.1,1.1,1004.6,190.0,2.6
2023-04-29T15:00,13.3,1.7,1004.1,210.0,6.2
2023-04-29T16:00,11.1,3.9,1003.2,240.0,2.1
2023-04-29T17:00,8.9,6.1,1003.9,270.0,4.1
2023-04-29T18:00,9.4,7.8,1003.1,280.0,5.1
2023-04-29T19:00,10.0,8.3,1003.0,280.0,6.2
2023-04-29T20:00,13.3,6.7,1002.4,270.0,4.6
2023-04-29T21:00,13.3,4.4,1001.6,300.0,5.7
2023-04-29T22:00,13.3,3.3,1001.3,290.0,8.8
2023-04-29T23:00,12.8,2.2,1002.0,260.0,6.7
2023-04-30T00:00,12.2,1.7,1002.2,290.0,5.7
2023-04-30T01:00,10.6,2.8,1002.3,280.0,3.6
2023-04-30T02:00,9.4,2.8,1002.3,300.0,5.1
2023-04-30T03:00,8.9,2.8,1002.3,290.0,5.1
2023-04-30T04:00,7.8,1.7,1001.9,280.0,3.1
2023-04-30T05:00,7.2,1.1,1001.1,240.0,2.6
2023-04-30T06:00,6.1,1.1,1000.0,250.0,3.6
2023-04-30T07:00,6.7,2.2,999.4,270.0,3.6
2023-04-30T08:00,6.7,1.7,998.8,270.0,3.6
2023-04-30T09:00,6.1,1.7,998.5,260.0,4.1
2023-04-30T10:00,6.1,2.2,997.9,240.0,3.6
2023-04-30T11:00,5.0,1.7,997.4,230.0,3.1
2023-04-30T12:00,5.6,1.7,997.0,240.0,5.1
2023-04-30T13:00,6.7,1.1,996.6,260.0,3.6
2023-04-30T14:00,7.8,0.6,996.2,280.0,6.2
2023-04-30T15:00,7.8,0.6,995.5,270.0,6.7
2023-04-30T16:00,7.2,1.7,995.9,280.0,6.2
2023-04-30T17:00,8.3,1.7,995.7,260.0,5.1
2023-04-30T18:00,6.7,1.1,995.7,250.0,6.2
2023-04-30T19:00,7.8,1.7,995.9,270.0,8.2
2023-04-30T20:00,5.6,2.2,996.5,280.0,6.7
2023-04-30T21:00,4.4,1.7,997.0,280.0,5.7
2023-04-30T22:00,5.0,2.8,997.2,290.0,5.1
2023-04-30T23:00,5.6,2.2,997.3,280.0,5.1
2023-05-01T00:00,6.1,2.2,997.2,290.0,7.2
2023-05-01T01:00,6.1,2.2,997.4,290.0,6.7
2023-05-01T02:00,5.6,2.2,997.5,290.0,4.6
2023-05-01T03:00,5.6,1.7,997.6,300.0,5.7
2023-05-01T04:00,5.6,1.7,997.4,300.0,5.1
2023-05-01T05:00,6.1,1.7,997.2,290.0,7.2
2023-05-01T06:00,5.6,1.7,996.9,310.0,6.2
2023-05-01T07:00,5.6,1.1,996.5,290.0,8.2
2023-05-01T08:00,5.0,1.1,996.1,300.0,8.8
2023-05-01T09:00,5.0,1.7,995.8,300.0,6.7
2023-05-01T10:00,4.4,1.1,995.5,300.0,6.7
2023-05-01T11:00,5.0,0.6,995.3,290.0,5.7
2023-05-01T12:00,5.0,1.1,995.3,290.0,7.2
2023-05-01T13:00,5.6,1.7,995.2,290.0,8.8
2023-05-01T14:00,5.6,1.7,995.1,310.0,8.8
2023-05-01T15:00,5.6,1.7,995.3,310.0,8.2
2023-05-01T16:00,5.0,1.7,996.0,310.0,11.8
2023-05-01T17:00,5.0,1.7,996.6,300.0,10.8
2023-05-01T18:00,5.0,1.7,996.9,300.0,8.8
2023-05-01T19:00,5.6,2.8,997.4,300.0,7.2
2023-05-01T20:00,6.7,3.3,997.7,300.0,8.8
2023-05-01T21:00,7.2,3.9,997.7,280.0,6.2
2023-05-01T22:00,7.8,4.4,998.1,300.0,7.7
2023-05-01T23:00,8.3,4.4,998.3,300.0,7.2
2023-05-02T00:00,9.4,3.3,998.4,300.0,5.1
2023-05-02T01:00,10.0,2.2,998.9,310.0,10.3
2023-05-02T02:00,9.4,1.1,999.3,300.0,6.2
2023-05-02T03:00,8.9,1.1,999.6,300.0,6.2
2023-05-02T04:00,8.9,1.1,999.6,300.0,6.7
2023-05-02T05:00,8.3,0.6,999.7,310.0,6.2
2023-05-02T06:00,7.8,0.6,,310.0,6.7
2023-05-02T07:00,7.2,0.6,999.8,310.0,5.7
2023-05-02T08:00,6.7,0.0,999.6,320.0,8.2
2023-05-02T09:00,6.1,-0.6,1000.2,320.0,8.2
2023-05-02T10:00,5.6,-0.6,1000.7,310.0,5.7
2023-05-02T11:00,6.1,0.0,1001.0,310.0,6.2
2023-05-02T12:00,6.7,0.0,1001.4,310.0,6.2
2023-05-02T13:00,7.2,0.0,1001.6,310.0,7.2
2023-05-02T14:00,8.3,-0.6,1001.4,300.0,7.2
2023-05-02T15:00,9.4,-0.6,1001.3,300.0,9.3
2023-05-02T16:00,11.1,0.0,1001.3,280.0,7.2
2023-05-02T17:00,11.1,0.0,1001.3,290.0,8.2
2023-05-02T18:00,12.2,0.0,1001.3,310.0,7.2
2023-05-02T19:00,12.2,0.0,1001.6,310.0,9.3
2023-05-02T20:00,11.7,0.0,1002.3,330.0,5.7
2023-05-02T21:00,11.7,-0.6,1002.7,330.0,6.7
2023-05-02T22:00,11.7,-0.6,1003.4,310.0,7.2
2023-05-02T23:00,11.7,-0.6,1004.2,330.0,8.2
2023-05-03T00:00,11.1,0.6,1005.1,350.0,6.2
2023-05-03T01:00,10.0,0.0,1006.3,360.0,9.8
2023-05-03T02:00,9.4,-0.6,1007.4,340.0,6.7
2023-05-03T03:00,8.3,-1.7,1008.1,340.0,7.7
2023-05-03T04:00,7.8,-1.7,1008.5,330.0,6.2
2023-05-03T05:00,7.2,-1.7,1009.1,340.0,6.2
2023-05-03T06:00,6.1,-1.1,1009.3,340.0,5.7
2023-05-03T07:00,6.7,-0.6,1009.6,340.0,6.2
2023-05-03T08:00,5.6,-0.6,1009.8,330.0,4.6
2023-05-03T09:00,4.4,-0.6,1010.7,350.0,5.1
2023-05-03T10:00,3.3,-0.6,1011.2,340.0,3.1
2023-05-03T11:00,3.3,-0.6,1011.8,320.0,2.6
2023-05-03T12:00,3.9,0.0,1012.8,310.0,3.1
2023-05-03T13:00,5.6,0.6,1013.3,340.0,4.1
2023-05-03T14:00,6.7,0.6,1013.6,340.0,4.6
2023-05-03T15:00,8.3,1.1,1013.9,340.0,4.6
2023-05-03T16:00,10.0,1.7,1014.0,310.0,2.6
2023-05-03T17:00,11.7,1.7,1013.8,340.0,2.1
2023-05-03T18:00,12.8,1.1,1013.4,280.0,3.6
2023-05-03T19:00,14.4,1.1,1012.9,10.0,5.7
2023-05-03T20:00,15.0,3.3,1012.7,60.0,3.6
2023-05-03T21:00,14.4,3.9,1012.7,80.0,5.1
2023-05-03T22:00,13.3,3.3,1012.9,70.0,5.7
2023-05-03T23:00,12.8,2.8,1013.1,90.0,2.6
2023-05-04T00:00,11.1,2.8,1013.5,90.0,3.1
2023-05-04T01:00,9.4,2.2,1013.8,90.0,3.1
2023-05-04T02:00,9.4,2.2,1014.1,90.0,2.6
2023-05-04T03:00,8.9,2.2,1014.4,90.0,2.6
2023-05-04T04:00,8.9,2.2,1014.2,130.0,2.1
2023-05-04T05:00,8.3,2.2,1014.1,190.0,2.1
2023-05-04T06:00,8.3,2.2,1014.3,180.0,2.1
2023-05-04T07:00,7.2,2.2,1014.3,230.0,1.5
2023-05-04T08:00,7.2,2.2,1014.3,220.0,1.5
2023-05-04T09:00,6.1,2.2,1014.3,220.0,2.1
2023-05-04T10:00,6.1,1.7,1014.3,0.0,0.0
2023-05-04T11:00,6.1,1.7,1014.9,210.0,1.5
2023-05-04T12:00,7.2,2.2,1015.7,0.0,0.0
2023-05-04T13:00,10.0,2.2,1015.7,200.0,2.1
2023-05-04T14:00,12.8,1.1,1016.0,220.0,4.1
2023-05-04T15:00,15.0,1.1,1015.8,200.0,4.1
2023-05-04T16:00,16.7,2.2,1016.0,190.0,3.6
2023-05-04T17:00,18.3,1.1,1015.8,200.0,2.6
2023-05-04T18:00,18.9,1.1,1015.4,250.0,3.1
2023-05-04T19:00,20.6,2.2,1015.1,190.0,3.1
2023-05-04T20:00,21.1,1.7,1014.7,200.0,6.7
2023-05-04T21:00,21.7,1.7,1014.1,230.0,3.1
2023-05-04T22:00,21.7,1.7,1013.7,140.0,2.6
2023-05-04T23:00,21.7,1.1,1013.5,180.0,3.6
2023-05-05T00:00,18.9,2.8,1013.5,130.0,6.7
2023-05-05T01:00,16.1,2.2,1013.9,130.0,5.7
2023-05-05T02:00,15.0,2.8,1014.1,140.0,4.1
2023-05-05T03:00,15.6,3.3,1014.0,150.0,4.6
2023-05-05T04:00,16.1,2.2,1013.9,160.0,4.6
2023-05-05T05:00,16.1,2.8,1013.9,170.0,5.1
2023-05-05T06:00,15.6,2.8,1014.2,170.0,4.6
2023-05-05T07:00,15.0,3.3,1014.4,170.0,4.6
2023-05-05T08:00,14.4,3.3,1014.8,180.0,4.6
2023-05-05T09:00,13.9,3.3,1015.2,180.0,5.1
2023-05-05T10:00,13.3,3.3,1015.4,170.0,4.6
2023-05-05T11:00,13.3,3.3,1015.8,180.0,4.6
2023-05-05T12:00,13.9,3.9,1017.2,180.0,3.6
2023-05-05T13:00,15.0,4.4,1017.5,180.0,4.1
2023-05-05T14:00,17.8,3.9,1017.4,190.0,5.7
2023-05-05T15:00,20.0,3.9,1017.1,190.0,6.7
2023-05-05T16:00,21.1,3.9,1016.8,180.0,8.2
2023-05-05T17:00,22.8,4.4,1016.6,170.0,6.7
2023-05-05T18:00,23.9,3.3,1016.1,210.0,7.7
